rt,choice,conflict_level,subj_idx
0.6800000000000002,1,0.25,0
1.4900000000000009,1,0.0,0
2.0800000000000014,1,0.0,0
0.8200000000000003,1,0.75,0
0.8000000000000003,1,0.5,0
2.2100000000000017,1,0.5,0
0.6100000000000001,1,0.25,0
0.7300000000000002,1,0.75,0
5.419999999999934,1,0.25,0
1.8100000000000012,1,0.5,0
0.9500000000000004,1,0.5,0
0.6500000000000001,1,0.5,0
2.919999999999987,1,1.0,0
0.8200000000000003,1,0.25,0
3.4999999999999747,1,0.5,0
0.8600000000000003,1,0.5,0
1.9700000000000013,1,0.5,0
2.729999999999991,1,0.0,0
2.6699999999999924,1,0.5,0
1.2400000000000007,1,0.75,0
0.9700000000000004,1,0.5,0
8.39999999999987,1,0.5,0
0.9800000000000004,1,1.0,0
0.5800000000000001,1,0.5,0
0.9600000000000004,1,0.5,0
1.0900000000000005,1,0.5,0
0.9800000000000004,1,0.0,0
9.589999999999845,1,0.0,0
1.1000000000000005,1,1.0,0
0.7600000000000002,1,1.0,0
7.579999999999888,1,0.25,0
1.2700000000000007,1,0.25,0
1.3900000000000008,1,0.5,0
0.8800000000000003,1,0.5,0
0.54,1,0.25,0
1.3400000000000007,1,0.0,0
2.1000000000000014,1,0.5,0
1.0600000000000005,1,0.75,0
4.19999999999996,1,0.25,0
0.7400000000000002,1,0.5,0
2.399999999999998,1,1.0,0
1.2200000000000006,1,1.0,0
3.6899999999999706,1,0.5,0
1.4100000000000008,1,0.5,0
0.7300000000000002,1,0.25,0
1.0500000000000005,1,0.0,0
3.069999999999984,1,0.25,0
3.2699999999999796,1,0.5,0
1.620000000000001,1,1.0,0
0.7000000000000002,1,0.0,0
0.6700000000000002,1,0.25,0
0.53,1,1.0,0
1.3100000000000007,1,0.25,0
0.5700000000000001,1,0.25,0
0.9400000000000004,1,0.0,0
10.0,0,0.0,0
1.7600000000000011,1,0.0,0
0.9100000000000004,1,0.75,0
1.4200000000000008,1,0.5,0
1.4400000000000008,1,0.0,0
1.590000000000001,1,0.5,0
2.1200000000000014,1,0.75,0
0.8100000000000003,1,0.25,0
3.959999999999965,1,0.5,0
2.399999999999998,1,0.5,0
1.520000000000001,1,0.75,0
0.6900000000000002,1,0.75,0
2.0500000000000016,1,1.0,0
1.2300000000000006,1,0.0,0
0.7700000000000002,1,0.0,0
1.2400000000000007,1,1.0,0
0.54,1,0.5,0
6.479999999999912,1,0.5,0
2.2500000000000013,1,0.0,0
2.679999999999992,1,0.75,0
0.9400000000000004,1,0.75,0
1.4800000000000009,1,0.75,0
3.0899999999999834,1,1.0,0
4.789999999999948,1,1.0,0
2.7499999999999907,1,0.75,0
1.520000000000001,1,0.75,0
3.0499999999999843,1,0.5,0
1.9700000000000013,1,1.0,0
0.8200000000000003,1,0.25,0
2.0000000000000013,1,0.75,0
2.110000000000001,1,1.0,0
1.1900000000000006,1,0.75,0
0.9500000000000004,1,0.0,0
0.9800000000000004,1,0.25,0
0.7500000000000002,1,0.25,0
0.9200000000000004,1,0.5,0
1.8500000000000012,1,0.5,0
1.4600000000000009,1,0.5,0
5.659999999999929,1,0.0,0
1.0000000000000004,1,0.0,0
0.7900000000000003,1,0.25,0
3.569999999999973,1,1.0,0
1.3300000000000007,1,0.5,0
0.6000000000000001,1,0.0,0
3.6999999999999704,1,0.0,0
1.8900000000000012,1,0.75,0
0.6800000000000002,1,1.0,0
0.9500000000000004,1,0.5,0
6.739999999999906,1,0.0,0
10.0,0,0.25,0
1.1200000000000006,1,1.0,0
1.600000000000001,1,1.0,0
0.9600000000000004,1,0.75,0
7.239999999999895,1,1.0,0
0.8900000000000003,1,0.25,0
2.2900000000000005,1,0.0,0
1.3300000000000007,1,0.5,0
2.1000000000000014,1,0.75,0
0.52,1,0.25,0
1.2600000000000007,1,0.0,0
7.669999999999886,1,0.25,0
3.2699999999999796,1,0.0,0
4.759999999999948,1,0.25,0
3.3599999999999777,1,0.0,0
5.049999999999942,1,0.0,0
0.8500000000000003,1,0.75,0
1.1600000000000006,1,0.5,0
1.1700000000000006,1,0.0,0
4.299999999999958,1,0.5,0
0.6100000000000001,1,0.25,0
1.0600000000000005,1,0.25,0
0.45000000000000007,1,0.5,0
1.0300000000000005,1,0.5,0
1.0100000000000005,1,0.25,0
0.8500000000000003,1,1.0,0
4.289999999999958,1,0.5,0
1.690000000000001,1,0.75,0
1.7700000000000011,1,1.0,0
4.359999999999957,1,0.0,0
0.9200000000000004,1,1.0,0
1.3900000000000008,1,0.75,0
2.2100000000000017,1,0.25,0
4.6999999999999496,1,0.25,0
0.55,1,0.75,0
3.899999999999966,1,0.0,0
2.399999999999998,1,0.75,0
0.8300000000000003,1,0.25,0
0.9000000000000004,1,0.0,0
0.7700000000000002,1,0.75,0
4.819999999999947,1,0.0,0
3.7399999999999696,1,0.75,0
1.1400000000000006,1,0.5,0
0.8200000000000003,1,0.25,0
2.0000000000000013,1,0.25,0
0.55,1,0.0,0
10.0,0,0.5,0
2.0100000000000016,1,0.0,0
1.1700000000000006,1,0.25,0
1.560000000000001,1,1.0,0
5.199999999999939,1,0.0,0
0.9800000000000004,1,0.5,0
10.0,0,1.0,0
2.0400000000000014,1,0.25,0
2.3000000000000003,1,0.5,0
3.149999999999982,1,0.75,0
1.1400000000000006,1,0.25,0
1.0900000000000005,1,0.75,0
0.7100000000000002,1,1.0,0
4.21999999999996,1,0.5,0
0.5800000000000001,1,0.25,0
0.7800000000000002,1,0.0,0
1.4400000000000008,1,0.75,0
1.0100000000000005,1,0.25,0
1.1100000000000005,1,0.75,0
1.2100000000000006,1,0.5,0
5.6899999999999284,1,0.25,0
0.8000000000000003,1,0.25,0
0.7400000000000002,1,0.75,0
1.2100000000000006,1,1.0,0
0.8600000000000003,1,1.0,0
0.6400000000000001,1,0.75,0
0.8700000000000003,1,1.0,0
1.9600000000000013,1,1.0,0
1.1500000000000006,1,0.75,0
3.009999999999985,1,0.25,0
1.660000000000001,1,0.0,0
5.479999999999933,1,0.5,0
0.6800000000000002,1,0.0,0
0.7600000000000002,1,0.75,0
1.4000000000000008,1,0.0,0
0.7900000000000003,1,0.5,0
2.0200000000000014,1,0.75,0
2.2200000000000015,1,0.75,0
0.9500000000000004,1,0.75,0
4.719999999999949,1,0.0,0
2.6199999999999934,1,1.0,0
1.0200000000000005,1,0.25,0
0.8500000000000003,1,0.0,0
0.8400000000000003,1,0.25,0
7.95999999999988,1,0.25,0
3.2799999999999794,1,0.5,0
0.8700000000000003,1,1.0,0
2.260000000000001,1,1.0,0
2.3899999999999983,1,1.0,0
1.5000000000000009,1,0.75,0
2.509999999999996,1,1.0,0
0.7300000000000002,1,0.5,0
1.4900000000000009,1,0.5,0
5.859999999999925,1,0.25,0
1.0000000000000004,1,0.0,0
1.2300000000000006,1,1.0,0
0.51,1,0.25,0
1.0900000000000005,1,1.0,0
0.9800000000000004,1,0.25,0
0.9700000000000004,1,0.5,0
4.429999999999955,1,0.0,0
2.070000000000001,1,0.75,0
0.9300000000000004,1,0.0,0
4.709999999999949,1,0.0,0
0.4600000000000001,1,0.5,0
7.859999999999882,1,0.25,0
0.9600000000000004,1,0.75,0
0.8800000000000003,1,0.75,0
3.119999999999983,1,0.25,0
0.8200000000000003,1,1.0,0
0.9400000000000004,1,0.75,0
2.2100000000000017,1,0.0,0
2.349999999999999,1,0.5,0
2.9799999999999858,1,0.5,0
3.5199999999999743,1,1.0,0
3.159999999999982,1,0.5,0
0.8600000000000003,1,0.5,0
0.7000000000000002,1,1.0,0
3.1399999999999824,1,0.0,0
0.44000000000000006,1,0.75,0
1.0100000000000005,1,0.0,0
2.359999999999999,1,0.25,0
0.7200000000000002,1,1.0,0
0.7900000000000003,1,0.75,0
1.0300000000000005,1,0.25,0
0.7600000000000002,1,0.0,0
3.289999999999979,1,0.75,0
1.9600000000000013,1,0.75,0
1.4300000000000008,1,0.0,0
3.4199999999999764,1,0.75,0
0.36,1,0.0,0
0.7600000000000002,1,1.0,0
1.0500000000000005,1,1.0,0
3.7899999999999685,1,0.0,0
1.0000000000000004,1,0.25,0
1.3600000000000008,1,0.0,0
4.979999999999944,1,0.75,0
4.999999999999943,1,0.0,0
1.0800000000000005,1,1.0,0
1.2000000000000006,1,1.0,0
1.0700000000000005,1,0.5,0
3.3599999999999777,1,0.25,0
2.2300000000000013,1,0.0,0
0.6400000000000001,1,1.0,0
4.729999999999949,1,0.5,0
1.3600000000000008,1,0.25,0
0.6000000000000001,1,0.0,0
0.41000000000000003,1,0.75,0
0.7800000000000002,1,0.0,0
0.9400000000000004,1,0.25,0
1.0100000000000005,1,0.75,0
0.6100000000000001,1,1.0,0
0.55,1,0.75,0
3.529999999999974,1,0.25,0
2.110000000000001,1,1.0,0
0.9800000000000004,1,0.0,0
1.4900000000000009,1,0.25,0
2.0400000000000014,1,0.25,0
0.7000000000000002,1,1.0,0
1.2800000000000007,1,0.25,0
0.6300000000000001,1,0.0,0
0.8600000000000003,1,1.0,0
2.829999999999989,1,0.75,0
0.7000000000000002,1,0.25,0
0.9900000000000004,1,1.0,0
0.7400000000000002,1,0.5,0
2.1400000000000015,1,1.0,0
1.9600000000000013,1,1.0,0
10.0,0,1.0,0
2.449999999999997,1,0.0,0
3.209999999999981,1,0.0,0
0.42000000000000004,1,0.0,0
4.509999999999954,1,0.75,0
1.740000000000001,1,0.75,0
1.8000000000000012,1,0.0,0
2.2300000000000013,1,0.25,0
3.9799999999999645,1,0.75,0
0.7100000000000002,1,0.25,0
4.379999999999956,1,0.25,0
1.4800000000000009,1,0.5,0
2.549999999999995,1,0.75,0
1.9000000000000012,1,0.0,0
3.539999999999974,1,0.25,0
2.070000000000001,1,1.0,0
1.3000000000000007,1,0.75,0
1.2900000000000007,1,0.5,0
3.7999999999999683,1,0.0,0
4.869999999999946,1,0.5,0
6.349999999999914,1,0.0,0
1.7700000000000011,1,1.0,0
3.439999999999976,1,0.25,0
1.3500000000000008,1,0.25,0
1.4800000000000009,1,1.0,0
1.4900000000000009,1,1.0,0
4.439999999999955,1,1.0,0
0.6600000000000001,1,1.0,0
0.4,1,0.5,0
5.0299999999999425,1,1.0,0
5.949999999999923,1,0.0,0
6.899999999999903,1,0.0,0
1.2700000000000007,1,0.5,0
1.540000000000001,1,0.75,0
0.4600000000000001,1,0.5,0
0.9700000000000004,1,0.0,0
1.640000000000001,1,0.0,0
5.459999999999933,1,1.0,0
1.9900000000000013,1,0.25,0
0.8600000000000003,1,1.0,0
0.7500000000000002,1,1.0,0
2.649999999999993,1,0.5,0
1.3100000000000007,1,0.25,0
1.520000000000001,1,0.75,0
1.5000000000000009,1,0.25,0
0.9200000000000004,1,0.25,0
0.7300000000000002,1,1.0,0
1.680000000000001,1,0.75,0
3.1399999999999824,1,1.0,0
1.8100000000000012,1,0.75,0
0.8600000000000003,1,0.0,0
1.1100000000000005,1,0.25,0
0.8300000000000003,1,0.75,0
0.8100000000000003,1,0.0,0
0.38,1,0.0,0
0.6900000000000002,1,1.0,0
1.0500000000000005,1,0.5,0
4.339999999999957,1,0.75,0
2.78999999999999,1,0.75,0
1.4400000000000008,1,0.25,0
1.1000000000000005,1,0.0,0
1.2900000000000007,1,1.0,0
1.4900000000000009,1,1.0,0
1.0000000000000004,1,0.0,0
0.7100000000000002,1,0.5,0
5.089999999999941,1,0.25,0
0.6300000000000001,1,0.5,0
1.0900000000000005,1,0.5,0
1.2500000000000007,1,1.0,0
0.8100000000000003,1,0.5,0
3.1899999999999813,1,0.5,0
10.0,0,0.0,0
1.540000000000001,1,0.5,0
1.0000000000000004,1,0.75,0
1.2000000000000006,1,0.75,0
1.2100000000000006,1,1.0,0
8.109999999999877,1,0.25,0
2.110000000000001,1,0.0,0
1.620000000000001,1,0.0,0
1.3600000000000008,1,0.75,0
3.7499999999999694,1,1.0,0
1.560000000000001,1,1.0,0
0.9900000000000004,1,0.0,0
2.0200000000000014,1,0.75,0
1.650000000000001,1,0.0,0
0.6200000000000001,1,0.75,0
9.449999999999848,1,1.0,0
0.4900000000000001,1,0.75,0
0.6000000000000001,1,0.25,0
5.489999999999933,1,0.0,0
6.029999999999921,1,0.25,0
2.110000000000001,1,0.5,0
2.0100000000000016,1,0.75,0
1.560000000000001,1,0.0,0
1.2800000000000007,1,0.0,0
3.72999999999997,1,0.0,0
4.269999999999959,1,0.75,0
0.9700000000000004,1,0.75,0
3.679999999999971,1,0.5,0
1.2700000000000007,1,1.0,0
0.36,1,0.25,0
1.4100000000000008,1,1.0,0
1.4300000000000008,1,0.5,0
0.9500000000000004,1,0.75,0
3.1399999999999824,1,0.25,0
3.479999999999975,1,0.0,0
1.9200000000000013,1,0.25,0
2.6599999999999926,1,0.75,0
2.3299999999999996,1,0.5,0
0.54,1,0.75,0
0.42000000000000004,1,0.75,0
1.4800000000000009,1,0.0,0
1.4100000000000008,1,0.25,0
1.8200000000000012,1,0.75,0
0.8800000000000003,1,0.75,0
0.8400000000000003,1,0.5,0
0.6900000000000002,1,0.75,0
0.4900000000000001,1,0.5,0
1.1400000000000006,1,0.25,0
0.6600000000000001,1,0.0,0
2.2300000000000013,1,0.75,0
1.3100000000000007,1,0.5,0
0.43000000000000005,1,0.5,0
0.9300000000000004,1,0.5,0
1.0100000000000005,1,1.0,0
0.7300000000000002,1,0.75,0
1.710000000000001,1,0.25,0
2.270000000000001,1,0.25,0
0.6900000000000002,1,0.25,0
3.819999999999968,1,0.75,0
6.949999999999902,1,0.75,0
0.7500000000000002,1,1.0,0
0.51,1,1.0,0
1.0100000000000005,1,1.0,0
1.3300000000000007,1,0.5,0
0.45000000000000007,1,0.5,0
1.8600000000000012,1,0.25,0
1.1000000000000005,1,0.25,0
3.809999999999968,1,0.25,0
0.9700000000000004,1,0.0,0
1.0100000000000005,1,0.25,0
0.7400000000000002,1,0.25,0
1.7900000000000011,1,0.0,0
0.9800000000000004,1,0.5,0
0.5700000000000001,1,0.0,0
1.1700000000000006,1,0.0,0
2.509999999999996,1,1.0,0
1.660000000000001,1,0.0,0
1.2500000000000007,1,0.25,0
1.4400000000000008,1,1.0,0
3.529999999999974,1,0.75,0
2.1300000000000017,1,0.5,0
2.3299999999999996,1,1.0,0
4.429999999999955,1,0.0,0
0.8800000000000003,1,0.25,0
1.2500000000000007,1,0.5,0
2.599999999999994,1,0.25,0
1.2400000000000007,1,0.0,0
0.6100000000000001,1,0.75,0
1.670000000000001,1,0.75,0
1.9000000000000012,1,0.75,1
1.3100000000000007,1,0.5,1
0.6000000000000001,1,0.25,1
0.8700000000000003,1,0.25,1
2.0600000000000014,1,1.0,1
1.3800000000000008,1,1.0,1
3.619999999999972,1,1.0,1
1.0300000000000005,1,0.25,1
1.0200000000000005,1,0.75,1
0.6800000000000002,1,0.75,1
1.0300000000000005,1,0.0,1
0.9100000000000004,1,0.5,1
1.750000000000001,1,0.0,1
0.9700000000000004,1,0.0,1
1.660000000000001,1,0.0,1
1.8400000000000012,1,0.25,1
1.9400000000000013,1,0.25,1
2.1800000000000015,1,0.25,1
1.0800000000000005,1,0.75,1
1.8100000000000012,1,0.25,1
1.2400000000000007,1,0.25,1
0.7700000000000002,1,0.0,1
3.199999999999981,1,0.0,1
7.289999999999894,1,0.25,1
0.53,1,0.25,1
1.8000000000000012,1,0.25,1
0.9000000000000004,1,0.75,1
0.7000000000000002,1,0.75,1
2.78999999999999,1,1.0,1
0.9300000000000004,1,0.5,1
1.740000000000001,1,1.0,1
2.2100000000000017,1,0.25,1
0.9000000000000004,1,0.0,1
0.7200000000000002,1,0.75,1
10.0,0,0.25,1
5.849999999999925,1,0.25,1
2.0800000000000014,1,0.75,1
0.8900000000000003,1,0.25,1
0.55,1,1.0,1
2.679999999999992,1,0.75,1
1.550000000000001,1,1.0,1
0.8900000000000003,1,0.0,1
0.7400000000000002,1,1.0,1
0.7400000000000002,1,0.75,1
2.3699999999999988,1,0.5,1
1.2200000000000006,1,0.0,1
1.720000000000001,1,1.0,1
0.6600000000000001,1,0.5,1
0.8300000000000003,1,0.75,1
2.449999999999997,1,0.0,1
0.6900000000000002,1,0.25,1
0.7800000000000002,1,0.25,1
0.6700000000000002,1,0.5,1
0.9700000000000004,1,0.5,1
0.51,1,1.0,1
2.2400000000000015,1,1.0,1
0.9500000000000004,1,0.25,1
0.7600000000000002,1,0.5,1
2.77999999999999,1,0.5,1
2.2200000000000015,1,0.0,1
0.4800000000000001,1,1.0,1
1.2800000000000007,1,1.0,1
1.2800000000000007,1,0.5,1
0.9200000000000004,1,0.75,1
0.9300000000000004,1,1.0,1
5.329999999999936,1,0.25,1
4.299999999999958,1,0.5,1
2.78999999999999,1,0.75,1
1.1400000000000006,1,1.0,1
2.4399999999999973,1,0.75,1
1.4300000000000008,1,1.0,1
1.3800000000000008,1,0.25,1
3.9199999999999657,1,0.5,1
2.2100000000000017,1,0.0,1
2.2900000000000005,1,0.25,1
1.9600000000000013,1,0.0,1
5.769999999999927,1,1.0,1
2.399999999999998,1,1.0,1
0.6800000000000002,1,0.0,1
1.0900000000000005,1,0.0,1
3.389999999999977,1,0.75,1
1.1700000000000006,1,0.5,1
2.5799999999999943,1,1.0,1
0.7200000000000002,1,0.5,1
2.2200000000000015,1,0.75,1
1.0200000000000005,1,1.0,1
0.9100000000000004,1,0.75,1
1.4400000000000008,1,0.5,1
0.52,1,0.75,1
0.7300000000000002,1,0.25,1
1.3500000000000008,1,0.5,1
1.0300000000000005,1,0.5,1
2.539999999999995,1,0.5,1
1.7800000000000011,1,0.75,1
3.7399999999999696,1,0.75,1
0.9800000000000004,1,0.75,1
9.289999999999852,1,0.75,1
3.479999999999975,1,0.0,1
0.5900000000000001,1,1.0,1
2.1400000000000015,1,0.0,1
5.039999999999942,1,0.0,1
0.9800000000000004,1,0.75,1
2.8399999999999888,1,0.0,1
1.0600000000000005,1,0.0,1
8.079999999999878,1,0.0,1
1.590000000000001,1,1.0,1
1.580000000000001,1,0.25,1
4.939999999999944,1,0.0,1
2.2800000000000007,1,0.5,1
0.53,1,0.0,1
1.1800000000000006,1,0.5,1
1.620000000000001,1,0.5,1
1.7700000000000011,1,0.5,1
0.44000000000000006,1,0.0,1
2.509999999999996,1,1.0,1
0.6300000000000001,1,0.0,1
1.1000000000000005,1,0.25,1
2.8499999999999885,1,1.0,1
0.8200000000000003,1,0.75,1
2.2900000000000005,1,0.75,1
1.670000000000001,1,0.25,1
0.7100000000000002,1,0.75,1
1.560000000000001,1,1.0,1
4.859999999999946,1,0.5,1
2.2200000000000015,1,0.25,1
2.78999999999999,1,1.0,1
0.6300000000000001,1,1.0,1
1.0900000000000005,1,0.75,1
5.13999999999994,1,1.0,1
0.56,1,0.25,1
3.1899999999999813,1,0.5,1
5.699999999999928,1,1.0,1
1.570000000000001,1,0.5,1
1.1300000000000006,1,1.0,1
1.3800000000000008,1,0.5,1
0.9700000000000004,1,1.0,1
8.649999999999865,1,1.0,1
2.639999999999993,1,1.0,1
4.159999999999961,1,0.25,1
0.9800000000000004,1,0.25,1
0.6000000000000001,1,0.5,1
6.039999999999921,1,0.75,1
5.909999999999924,1,1.0,1
0.9100000000000004,1,1.0,1
1.0800000000000005,1,0.75,1
0.55,1,0.0,1
0.5800000000000001,1,0.25,1
1.0200000000000005,1,0.0,1
0.6400000000000001,1,0.0,1
1.9100000000000013,1,0.5,1
0.9200000000000004,1,0.25,1
1.9400000000000013,1,0.25,1
2.1600000000000015,1,0.25,1
2.1500000000000012,1,0.0,1
0.56,1,0.5,1
2.9499999999999864,1,0.25,1
0.4800000000000001,1,1.0,1
2.1400000000000015,1,0.0,1
2.4199999999999977,1,0.0,1
1.3500000000000008,1,0.0,1
2.070000000000001,1,0.5,1
2.449999999999997,1,0.25,1
2.4399999999999973,1,0.25,1
0.7300000000000002,1,0.75,1
1.0700000000000005,1,0.5,1
0.38,1,0.5,1
1.2400000000000007,1,0.5,1
2.4699999999999966,1,1.0,1
3.899999999999966,1,0.25,1
2.3699999999999988,1,0.0,1
1.1500000000000006,1,0.75,1
0.9400000000000004,1,0.0,1
0.52,1,0.5,1
4.169999999999961,1,1.0,1
1.0400000000000005,1,0.0,1
0.4900000000000001,1,0.5,1
1.9100000000000013,1,0.25,1
2.1000000000000014,1,0.75,1
1.7700000000000011,1,0.0,1
0.8000000000000003,1,0.75,1
2.0500000000000016,1,0.25,1
1.2400000000000007,1,1.0,1
3.2699999999999796,1,0.0,1
1.2000000000000006,1,0.75,1
6.329999999999915,1,0.75,1
0.7000000000000002,1,0.75,1
1.2300000000000006,1,1.0,1
0.6400000000000001,1,1.0,1
1.3900000000000008,1,0.5,1
4.319999999999958,1,0.75,1
0.53,1,0.5,1
0.41000000000000003,1,0.5,1
0.56,1,0.75,1
0.9500000000000004,1,1.0,1
0.52,1,0.25,1
0.7700000000000002,1,0.0,1
0.7400000000000002,1,0.75,1
0.6100000000000001,1,0.5,1
4.029999999999964,1,0.0,1
1.510000000000001,1,0.5,1
10.0,0,0.5,1
4.799999999999947,1,0.5,1
2.5599999999999947,1,1.0,1
1.1000000000000005,1,0.25,1
1.0700000000000005,1,0.5,1
2.5199999999999956,1,0.25,1
0.6700000000000002,1,1.0,1
3.3599999999999777,1,0.75,1
1.3100000000000007,1,0.75,1
0.8200000000000003,1,0.0,1
0.7900000000000003,1,0.5,1
1.610000000000001,1,0.75,1
0.4900000000000001,1,0.75,1
1.1600000000000006,1,0.75,1
1.1100000000000005,1,0.5,1
0.7200000000000002,1,0.5,1
1.680000000000001,1,0.0,1
1.2000000000000006,1,0.75,1
0.8000000000000003,1,0.75,1
1.0100000000000005,1,0.75,1
2.7699999999999902,1,1.0,1
2.829999999999989,1,0.75,1
0.8500000000000003,1,1.0,1
4.529999999999953,1,1.0,1
0.6500000000000001,1,0.0,1
3.2299999999999804,1,0.5,1
0.9700000000000004,1,0.0,1
8.39999999999987,1,1.0,1
0.6400000000000001,1,0.0,1
0.6000000000000001,1,0.75,1
2.819999999999989,1,1.0,1
1.4500000000000008,1,0.25,1
1.1100000000000005,1,0.5,1
3.1799999999999815,1,0.5,1
2.0200000000000014,1,1.0,1
0.7800000000000002,1,0.75,1
0.6400000000000001,1,0.25,1
10.0,0,0.25,1
1.620000000000001,1,0.75,1
1.2500000000000007,1,1.0,1
1.1300000000000006,1,0.75,1
2.5199999999999956,1,0.75,1
1.0500000000000005,1,0.5,1
1.5000000000000009,1,0.0,1
4.21999999999996,1,0.5,1
0.4700000000000001,1,0.0,1
0.55,1,0.25,1
2.2100000000000017,1,0.75,1
0.9600000000000004,1,0.75,1
1.0200000000000005,1,0.0,1
0.8400000000000003,1,0.5,1
0.7500000000000002,1,0.75,1
0.7400000000000002,1,0.0,1
0.52,1,0.0,1
2.499999999999996,1,0.75,1
1.9000000000000012,1,0.5,1
1.9400000000000013,1,0.5,1
0.7200000000000002,1,0.25,1
1.8100000000000012,1,1.0,1
0.55,1,0.25,1
2.7699999999999902,1,0.0,1
0.6700000000000002,1,0.5,1
1.3800000000000008,1,0.0,1
0.8500000000000003,1,0.0,1
1.9100000000000013,1,0.75,1
2.4399999999999973,1,1.0,1
0.9500000000000004,1,1.0,1
0.9500000000000004,1,0.5,1
0.9500000000000004,1,0.75,1
2.2200000000000015,1,0.25,1
1.9200000000000013,1,0.5,1
5.659999999999929,1,1.0,1
3.619999999999972,1,0.0,1
0.9600000000000004,1,0.5,1
0.8700000000000003,1,0.0,1
0.7900000000000003,1,0.75,1
0.6700000000000002,1,0.75,1
1.2900000000000007,1,0.0,1
0.7000000000000002,1,0.75,1
1.0100000000000005,1,1.0,1
3.3099999999999787,1,0.25,1
2.7199999999999913,1,0.75,1
8.689999999999864,1,0.0,1
1.0000000000000004,1,0.75,1
1.3500000000000008,1,0.0,1
1.3200000000000007,1,0.25,1
0.9000000000000004,1,1.0,1
0.9600000000000004,1,0.5,1
0.54,1,0.5,1
0.8300000000000003,1,0.75,1
3.3799999999999772,1,0.5,1
1.2200000000000006,1,1.0,1
2.2200000000000015,1,0.5,1
1.9500000000000013,1,0.75,1
0.8600000000000003,1,1.0,1
1.680000000000001,1,0.25,1
2.8999999999999875,1,0.75,1
2.070000000000001,1,0.0,1
1.9300000000000013,1,0.25,1
3.4999999999999747,1,0.0,1
0.9800000000000004,1,0.25,1
1.4200000000000008,1,1.0,1
2.9099999999999873,1,0.0,1
2.7099999999999915,1,0.25,1
0.6000000000000001,1,0.5,1
0.7600000000000002,1,1.0,1
1.520000000000001,1,1.0,1
1.610000000000001,1,0.25,1
1.8500000000000012,1,0.25,1
1.4100000000000008,1,1.0,1
0.9800000000000004,1,0.5,1
3.6399999999999717,1,0.25,1
0.4900000000000001,1,1.0,1
2.0400000000000014,1,0.75,1
3.6499999999999715,1,0.75,1
0.33,1,0.5,1
2.649999999999993,1,0.0,1
2.110000000000001,1,0.75,1
0.8800000000000003,1,0.0,1
3.669999999999971,1,0.75,1
1.1500000000000006,1,1.0,1
0.9600000000000004,1,1.0,1
1.4500000000000008,1,0.75,1
1.2900000000000007,1,0.25,1
0.9700000000000004,1,0.0,1
1.3000000000000007,1,0.75,1
0.6500000000000001,1,0.75,1
2.4799999999999964,1,0.0,1
1.580000000000001,1,0.25,1
1.0700000000000005,1,0.25,1
1.9900000000000013,1,1.0,1
0.7000000000000002,1,0.25,1
2.1300000000000017,1,1.0,1
1.0900000000000005,1,0.25,1
1.1200000000000006,1,1.0,1
1.1300000000000006,1,0.25,1
1.8200000000000012,1,0.0,1
2.3899999999999983,1,1.0,1
9.679999999999843,1,1.0,1
1.3600000000000008,1,0.0,1
0.8400000000000003,1,0.25,1
3.059999999999984,1,0.25,1
3.759999999999969,1,0.75,1
2.1900000000000013,1,0.25,1
2.9999999999999853,1,0.5,1
0.6100000000000001,1,0.0,1
