,a,a_std,a_subj.0,a_subj.1,a_subj.2,a_subj.3,a_subj.4,a_subj.5,a_subj.6,a_subj.7,a_subj.8,a_subj.9,v(L0_00),v(L0_25),v_std,v_subj(L0_00).0,v_subj(L0_00).1,v_subj(L0_00).2,v_subj(L0_00).3,v_subj(L0_00).4,v_subj(L0_00).5,v_subj(L0_00).6,v_subj(L0_00).7,v_subj(L0_00).8,v_subj(L0_00).9,v_subj(L0_25).0,v_subj(L0_25).1,v_subj(L0_25).2,v_subj(L0_25).3,v_subj(L0_25).4,v_subj(L0_25).5,v_subj(L0_25).6,v_subj(L0_25).7,v_subj(L0_25).8,v_subj(L0_25).9,t,t_std,t_subj.0,t_subj.1,t_subj.2,t_subj.3,t_subj.4,t_subj.5,t_subj.6,t_subj.7,t_subj.8,t_subj.9,sv
10,7.027635029311963,0.10365250255027114,6.892519764686865,6.969037426332551,6.970588290384826,6.997425978290971,6.974738661842412,7.1613888710000975,7.130884561778536,7.063142555441057,7.181995365832147,7.094887306994121,3.742276610783543,2.3558877745959452,0.009136939371221224,3.7432103678898585,3.745702623445004,3.735405582888297,3.7497208655116476,3.7371364906186257,3.730781556291645,3.7532126633722376,3.738197528802037,3.742511246094993,3.748321465999074,2.3503019192098686,2.358063962782704,2.3691637202008775,2.3624616271572974,2.3693608782333833,2.355131671708265,2.349045512122903,2.3593042414992027,2.3575553751350515,2.347071330037683,0.03986556290631506,0.0008832532374222756,0.04036330979723697,0.04036480654693428,0.03803105369991065,0.04055482942074714,0.039281010262187686,0.03943277294469047,0.03814181217235032,0.03983925351119154,0.04031401807708325,0.03949851193209337,0.017282252055517273
11,7.044105466505349,0.08740746528998967,6.991883668510022,7.098297353497056,6.954253599209355,6.9504439238987,7.0611181337690665,6.986737789027325,6.87416577095684,7.031236855286679,7.040967303970999,6.822406993015296,3.737258600784891,2.356381302141319,0.007655030192450146,3.7313088146519178,3.7127700674398234,3.734668811595929,3.7484157808842262,3.7428181689813593,3.741210028687945,3.7420393212497736,3.739681866317617,3.7267306842710535,3.7553384346722787,2.3628348528758067,2.36164003793213,2.342190902467167,2.361687125425813,2.3597242048389018,2.3481469367125087,2.3612266260728854,2.3553506681746734,2.3595134411630982,2.350813425975971,0.03993887707625638,0.0009293413569571975,0.04048071795151417,0.039848532247828236,0.040851976971814315,0.040747710615981064,0.0396290463005924,0.040521545626432474,0.04006399289292638,0.04086989315713856,0.03882013880805351,0.04006442915460202,0.011077387942223398
12,6.992612581025517,0.08096799116702533,7.107635634133835,6.990921808282091,6.981895543272406,6.9807052481185705,6.856503729719217,6.959801362779375,6.840748923896124,7.042014382022816,7.108219251368131,6.795139591335718,3.7350665450765588,2.355575690299558,0.007706972776822273,3.72810783297873,3.729727054874505,3.7357419052379903,3.7317427133903402,3.7437873019265875,3.7395960593668915,3.743577417589294,3.731974646719425,3.7399943230675707,3.741791341126576,2.3525054735019193,2.3490263668074505,2.360164461906361,2.363132115974851,2.350162317753307,2.354620698860102,2.3597501293218217,2.3521566897172828,2.368273474262054,2.3584681470601683,0.03961418640938754,0.0005275328235887821,0.03883362596723273,0.03956108762084854,0.03964344079997427,0.038097643078612194,0.038872396663689135,0.039122826215552665,0.04013808389594661,0.03940497151623284,0.03927352177298622,0.040423354405113694,0.07203416922943519
13,6.949667022042422,0.08778435629218109,6.982904351246506,6.956690902539233,6.942749509252207,7.020630039740154,6.934426986227534,6.9444557888501794,6.884816101812281,6.885947893333159,6.954223538555231,6.811014575592085,3.7329902240862114,2.3569433323985627,0.007799526070056913,3.7291741642427225,3.738975184104704,3.746665382274619,3.7438390680022064,3.7197458293529833,3.7408127228082253,3.7414088093360793,3.728673204741628,3.711943144208596,3.7308426408181083,2.3654905794062597,2.3563160911415735,2.355006597954928,2.3642261910787377,2.350656978463456,2.3541523153971866,2.3539303934087124,2.3508705920673867,2.364812928368184,2.36277752755769,0.03940419255257332,0.0005428343329078619,0.03923976991599109,0.039328914984866695,0.039858086557376514,0.037942678722002535,0.03892564613942606,0.03890151561958892,0.03954825248597732,0.03963812434075997,0.0391665430109704,0.0386919691804173,0.028642997641905178
14,6.929115296525576,0.15459041768402726,6.975744095090279,7.138027749589969,6.809994855287141,6.95758208908588,6.734181538662603,6.995681154176911,7.083772180935423,6.923910676874361,6.974519612864923,6.756382518115438,3.732907459697932,2.358349619602682,0.008616184348480771,3.7351324064718336,3.7393210488143964,3.743818306362488,3.725328246269168,3.7308105601726873,3.7315522763433986,3.751253696877047,3.736285224947281,3.744896075122629,3.7296642624779914,2.3493937804920138,2.3585351212114722,2.360298434463848,2.3420903245229416,2.361149460626553,2.346578184165759,2.3539952376747224,2.355622566562458,2.3489979879765213,2.370508322178508,0.03903719073374719,0.00037377072264293155,0.03884724233552777,0.039020330080232285,0.03892252615505161,0.04014359108522153,0.03849567011261104,0.03886199239240009,0.038534595272550695,0.03970984479457697,0.03917066674212537,0.03954584987867967,0.09961778296289914
15,7.023506307246228,0.14276140062582388,7.049528335987259,6.992593027580167,6.765758735005054,7.047299841495829,6.804925800014055,7.08096969128703,7.0307502056790785,7.129626971291694,7.279627586641201,6.7752307321344025,3.745150355001086,2.35813214944386,0.010736856805896538,3.7303299054914247,3.7391297444341056,3.7435301296730055,3.7264886947038223,3.744050793472232,3.7379241373634313,3.7510660036478503,3.7509825058583166,3.753518009421536,3.729898298009719,2.375725832686056,2.369796489829118,2.368967218760368,2.3438826663131267,2.3554166801107574,2.374052942692985,2.3844335499849345,2.3662734227599,2.3508670491061556,2.374303522529869,0.038979145764212575,0.0003373638498802153,0.03829273516757726,0.039170172235231115,0.03847831244037639,0.039078472151909543,0.038985933584887285,0.03865545997049148,0.03920985909373703,0.03951136529062295,0.038703561536112686,0.038779456657682954,0.15305620054779787
16,7.034939463668767,0.17758859614542533,7.166151866599419,7.035252850072868,7.220012153335649,7.016609800661607,6.839392709818069,7.087173339225795,6.899096939227774,7.02874174704369,7.240403277384825,6.916910329450793,3.7435791922624784,2.368373840253451,0.012580250208612004,3.752785454581328,3.7481308919274645,3.751454950661664,3.749945613396184,3.751829800370023,3.7433741457799434,3.7548346620991784,3.74611867267781,3.7210204618418836,3.7617815157026526,2.3677810776224644,2.350744612705602,2.3525821540369654,2.3399114480351466,2.362499478593342,2.383078165631531,2.355631589647089,2.376302964399373,2.3763572609854338,2.3622417355721352,0.038895119110623794,0.0003047108283885301,0.038699790861517015,0.039044393256228965,0.03841960423321216,0.03926569032644751,0.03881198985918055,0.038680004679025326,0.038883786736680415,0.039233266489644425,0.03883784986941784,0.03852404946681838,0.06750249855399197
17,7.006211145625107,0.23324239253421442,7.0227440849423255,7.176015509188327,6.7326602278777425,6.905499818067376,6.841717440677683,7.138981805178794,7.148136390124426,6.998701842026644,7.320568753801268,6.831652918936045,3.73908734760062,2.357028323651031,0.012571059547288745,3.751600346790034,3.7305093898102606,3.755541282217919,3.7312751212063913,3.734726401385444,3.738266661570527,3.7602491893128733,3.750128795484761,3.708933049660767,3.7666313842752266,2.3823784977093325,2.360071538050566,2.372828771263241,2.367215382806861,2.365133631712944,2.392096409088791,2.37650538332601,2.3489817341875376,2.3573805518381366,2.361919560027967,0.039004271585029865,0.0004069440267293132,0.03965464181427305,0.03918272829272088,0.03854524050095293,0.03907397874476726,0.03949203300592632,0.03894945420442576,0.03892427909305633,0.03851270104871448,0.03892455487586304,0.03886221917678813,0.02394070326398215
18,6.910404143132992,0.2695333169495635,7.1550094367232004,6.801586668141514,6.71533361913963,7.114356659976555,6.663969757240847,7.061505220388599,6.812870968828983,6.892361263346911,7.139298363261678,6.889489979560567,3.7395318568252938,2.366840677114155,0.01534621548696908,3.722811618144282,3.7271288355701016,3.755232701526144,3.7450305258868375,3.736034462703167,3.7170642581141506,3.7441643926468675,3.7319032195781445,3.7221212706686533,3.7214955134527,2.3761690214767803,2.385379434399036,2.3813765783105048,2.3701762309142302,2.362681935836303,2.3739299040209056,2.3648086815814207,2.3786813853556117,2.3580117523027275,2.374814014074668,0.039267734937979575,0.0004132376298623513,0.03878678656436082,0.038545523082042475,0.038936949630420624,0.03932104326892853,0.03885881524083331,0.03911645429542261,0.039587204475248106,0.03942677232098194,0.03951458658456647,0.039228998259972864,0.03462106496411041
19,6.9573551152200785,0.30726838426761305,7.2307943804477475,7.302112291563001,6.782216623123953,6.71275739481325,6.8766302485813995,7.0319701078993875,6.970473813726517,6.722828751049358,7.16741710356564,6.931293766400946,3.7260690468741697,2.3700529767625618,0.015328715027872166,3.725665807308581,3.7146654504493863,3.6898497963119725,3.7428539320842793,3.71436588649882,3.731733421200534,3.7438897322290154,3.714814640764667,3.7293639220261223,3.7539744326314164,2.38075658650959,2.358752930965855,2.3565569197199685,2.3645425767687605,2.371487391040862,2.365603166303484,2.377461337336776,2.3550433042336714,2.3557068183310657,2.3568105196488425,0.03903425528845314,0.00028311214766324466,0.03894221455062129,0.03903066449003854,0.039055931919381434,0.03859688290790286,0.03905772526030557,0.03915759302569348,0.03912646601359683,0.03898478671001192,0.0393913873880349,0.039641411451649546,0.015551788734600383
20,6.96405650237991,0.25084740621812784,7.304823134188402,7.398139517455452,6.967610277399521,6.875719815506245,6.987969150636548,6.981707622400818,6.71886423799833,7.278501320817707,7.169432496794271,6.867376226177716,3.717611417643169,2.3634884489161423,0.021421555194978906,3.7207180422509825,3.723903316028426,3.744063715002991,3.7107792930158325,3.7337674626058965,3.732200889111479,3.738075436520056,3.7253943932502023,3.743662475712905,3.7444565848107545,2.3662164366186005,2.3627594755297037,2.3583423491298685,2.373326667362739,2.3707504395617103,2.3471096141788763,2.3628621923890325,2.3471385018202797,2.392742397206345,2.3150406787027267,0.03898297438280696,0.00023274583158127554,0.038946230240772595,0.038869302093161535,0.039005200167411144,0.038974512372707944,0.038861348184144086,0.03922789358243994,0.03911562642281597,0.03879565989843036,0.03919670052436894,0.0388623508771113,0.043794089524875304
21,7.009242534833702,0.21076029450621753,7.200307341794035,7.102886162299147,7.114794715816734,6.646478268087593,6.861336825482548,6.926396908671403,6.992365843954742,7.066425570925834,7.1631125735113,7.0888255333886905,3.729754861883879,2.3594967635640467,0.01615882216228655,3.7149743266644903,3.730647365045737,3.735659163250545,3.7207641106875093,3.7336221085216876,3.688325342179328,3.7217972377556134,3.7223237764232553,3.760184344347891,3.7500503693178318,2.346767787853841,2.365937030625222,2.366844811693275,2.379551919273385,2.3681160621365356,2.356876061915124,2.344036736425094,2.3679500952078683,2.333978825009521,2.3501650955241926,0.038979012661626136,0.0001687485642947274,0.03891091745846158,0.03886674975274083,0.03913678355079061,0.039072735650996865,0.039071808758820624,0.03874934059637826,0.03900145753118634,0.038701572783117984,0.038698834904307214,0.039396801063327734,0.01178175160257109
22,6.997146848970573,0.16569692047460627,7.063365631957711,7.069432951958257,6.830661289433758,6.903015277784887,7.0809255361648376,7.037981768642712,6.9275708531710904,7.062216972234576,7.204199838520046,7.065706111008806,3.7427481219138965,2.3513525059988583,0.01753991504402313,3.7473223740112576,3.747810539096501,3.7466837569675935,3.708449698214171,3.7339489575343445,3.766242086355757,3.7312607319846802,3.750009908042731,3.764815903102898,3.726663253808011,2.353127334824045,2.3466927244860334,2.3798675171234356,2.325673591731711,2.3575939848205287,2.363851440069448,2.3459627339252025,2.373883225018272,2.349214184210466,2.36179359605944,0.03898855681585072,0.00019683536476893754,0.038920225670894384,0.038942556263339714,0.03927697476222672,0.03894479612095052,0.03890068570977523,0.03907562314402949,0.039474647350049956,0.039337734233256774,0.03890163555766506,0.03874536879533929,0.016723499436063535
23,7.090803392191414,0.13070193673428898,7.019180967161688,7.249220940664047,6.843951888591256,6.955608830028197,6.9102432176821855,7.170396620653979,7.021285344742986,7.036920682461993,7.284470979147968,7.033699239519937,3.744543729700237,2.3515199141470484,0.017645930684125535,3.742044894722637,3.7479289991302025,3.7483198847352797,3.7401542137773562,3.766079240620511,3.7699279507417103,3.783799967207958,3.736346807180877,3.7432815026759,3.735908849734534,2.3395737009436894,2.367909614159694,2.3330543456617434,2.3292489796103295,2.3242147447256745,2.3658080409068334,2.3689219940946336,2.37055718235453,2.3478478075064197,2.352949640639415,0.03906232264087193,0.00028011643242626533,0.039466484574408156,0.03866192355139092,0.03899604136458627,0.03890403259053962,0.039124219646004425,0.038449224752262125,0.0392705687269627,0.03893320933390394,0.03895228426586916,0.038711211935326825,0.04191459219960766
24,7.142263704544663,0.13807773280186192,7.069914177909425,7.331078258834037,6.972218335691337,7.060974817455371,7.135904001943165,7.353982188565284,7.157245036283807,7.0369408049896265,7.315419133331705,7.225912384805792,3.756089372675563,2.3449910575410673,0.01890945641406433,3.7598827344047385,3.7569002120584942,3.7660631884536446,3.764430820044725,3.7337771047159527,3.76731705627117,3.788268715424584,3.7319285063086642,3.790688353982617,3.7364481965617165,2.3426334789782586,2.3346008152186273,2.371100848182161,2.356696057126019,2.323625090712168,2.336842279384041,2.3160801693284867,2.379680379485358,2.3177103190042025,2.348545455104978,0.03907519899154142,0.0002978673957388125,0.03900210781596606,0.03941889261439381,0.038900292007621,0.03931834477341467,0.038989497920177495,0.0392303835628843,0.03913595545847679,0.03909199246007731,0.03902614378875885,0.03923869561060305,0.041248818977423704
25,7.100327275068575,0.13499729729450552,7.184859241956227,7.090309108623469,6.950163578478491,7.137442823924865,7.171906538277093,7.232211404323671,7.019956237765232,7.13381811273704,7.0282727859729865,6.970129753131173,3.744068785060677,2.344113199336849,0.01942794790256245,3.749587898436338,3.7404742872513794,3.7372611546456533,3.74283954344715,3.745744871081506,3.753229731220602,3.786571227714651,3.730612277430912,3.7414908556789483,3.7623284327744795,2.3738946102424205,2.3744124412844845,2.368809494504224,2.339695506710059,2.3489682093627824,2.338984919815216,2.3183664643198942,2.3390943722956363,2.375660355416164,2.3266369291506495,0.03933866374293927,0.00031347352080108584,0.039515537294228034,0.03935035337872063,0.03847848542653488,0.039633077141175616,0.038911797619818896,0.03905903566512783,0.03960698456348162,0.03897527983073885,0.03915565622379904,0.03938940021638108,0.04173028318847828
26,7.100592493963607,0.12247468646831886,7.204929215721304,7.172564238067918,6.896467442302857,6.913245580214615,7.132640488285212,7.076618866826724,7.156335823597799,7.055525198862335,7.099844802670259,6.9038932874316705,3.7421972776242582,2.3451606653808317,0.018088684280848318,3.7264674767288644,3.777436647774042,3.738364213774454,3.7578936107853815,3.7249859251096944,3.7415957394628534,3.7368907996722887,3.739283332969739,3.7376122014986657,3.7328595887057583,2.3302130416565374,2.357963807937666,2.360926844935993,2.343740166398497,2.3471542008594075,2.3542379677224843,2.3278314034589376,2.3382850903982413,2.3720932303678186,2.3651617494272137,0.03935659219943119,0.00025548051470359944,0.03892749527202165,0.03930457516009378,0.04007755315651341,0.03955777209339802,0.03913872171800615,0.03934415521643236,0.039347322529875745,0.03948133350793575,0.03917235695654898,0.03900526949358408,0.04276673396971473
27,7.079884592260104,0.12574911484430523,7.19080838617202,7.198301756655523,6.919143114415475,6.961689070773739,7.038504784795434,7.2870290414772025,7.118606100844886,7.094797597526464,7.253543886348945,6.887617433954174,3.746769587746922,2.3551562302270543,0.016491113716787815,3.7194053472562363,3.7625469495666635,3.729653857081661,3.737012044055714,3.76870595789648,3.7451684275680486,3.7673074604329537,3.770557146526122,3.7614222332286986,3.7622160031771723,2.350176714424867,2.3551243522809235,2.3683219141749725,2.3659753450477483,2.364324955560938,2.3649843415300458,2.3765184136758455,2.355750941443661,2.3451739194506156,2.3612007446808803,0.03931882039047185,0.00029239745744212217,0.03938777780674004,0.03915953290630178,0.039480947067172686,0.03915701277973738,0.0394597821504702,0.039332963972723685,0.03925388450473874,0.03925243853980122,0.03915137365716402,0.03978285255882434,0.02851424750409078
28,7.093281134942046,0.1953674114075069,7.040854390853959,7.239172907939251,6.86823322621889,6.878456669321222,6.918425226553702,6.969707757240679,7.071389752732508,6.974268978945424,7.185217910353016,7.039527837295493,3.7654932025346675,2.3658995950504775,0.0225087997887011,3.719574719655464,3.775700378540318,3.7899906613617156,3.7625295162585366,3.79243132308689,3.759019021256933,3.7445278299232516,3.753628767832128,3.7608459422444764,3.759871771150262,2.362263164312469,2.3681126328465383,2.3960937102620914,2.386212084777156,2.368646935025654,2.3492678247531136,2.373759878544244,2.362700819017539,2.3803346983695004,2.3422679972639746,0.03939926833127689,0.00027267549192133765,0.039448909330390226,0.03948800905246281,0.0395148232018249,0.03958409174177625,0.039261021406120755,0.03978129524825928,0.0390427058160252,0.039228153716646716,0.039194187824574615,0.03996368255378305,0.038702440139103636
29,6.995615141336793,0.1856543721464641,7.163467113343866,7.056934636707232,7.057202490014783,6.904210350434433,6.914910129827613,6.81064112507966,6.821762752422238,7.205478280672748,7.163420459909534,6.824574739432547,3.7617638346672573,2.3886958840089094,0.01848755499870193,3.753745877901372,3.775545785730839,3.7615243447290783,3.765244663018563,3.7318616522631443,3.740939382771287,3.753558287980704,3.7694259304520523,3.7643192435979467,3.738753436571066,2.385314564114262,2.4030864340979434,2.384854035156537,2.3761216174456408,2.4075808142753385,2.344371972442523,2.355281028786526,2.355646809658212,2.3856357279081504,2.3872881892571947,0.03945617019251103,0.00035086761794752875,0.03925144375163405,0.03939475249753584,0.039208631686370156,0.039493051255379844,0.03983072422648659,0.03884181377376968,0.0395990163237127,0.039318583679047316,0.03955991685187625,0.0397576591193483,0.001423539904481297
30,6.9960994484742685,0.19560073925327764,7.206609863120202,6.88164175454542,6.88272236329517,6.909564084575296,6.95437991230826,6.8476407134046555,6.9391440413696,7.1700060595580855,7.147374948342574,6.810340847119033,3.7612335445663896,2.371457335971661,0.02231059618275187,3.762634121997974,3.764352115872152,3.7736925148279266,3.7662818911692293,3.7803849356162114,3.765805315804936,3.7601050250176193,3.757647775924667,3.7665295453901515,3.728267298370697,2.3866615522415358,2.3978089636035547,2.326286586294778,2.349701263433823,2.3512587814143844,2.3795432120766216,2.3611025013985167,2.3692821901271337,2.4266504818183123,2.3924285290214957,0.039409480453584576,0.0002758645503599788,0.03958425999730518,0.03937114508417545,0.03963989648010268,0.03906889022918197,0.039941918635139136,0.03931323424845468,0.03899693569101764,0.039641744731565676,0.03923127183536719,0.039607074705660675,0.0478702300713753
