subject,ll_delay,choice,rt,v_ll,v_ss
0.0,5,Choose_LL,0.12999999999999998,8.053073829303736,5.0
0.0,5,Choose_LL,0.17,8.053073829303736,5.0
0.0,5,Choose_LL,0.18000000000000002,8.053073829303736,5.0
0.0,5,Choose_LL,0.12999999999999998,8.053073829303736,5.0
0.0,10,Choose_LL,0.13999999999999999,6.740707788967951,5.0
0.0,10,Choose_SS,0.2700000000000001,6.740707788967951,5.0
0.0,10,Choose_LL,0.17,6.740707788967951,5.0
0.0,10,Choose_LL,0.15,6.740707788967951,5.0
0.0,10,Choose_LL,0.22000000000000006,6.740707788967951,5.0
0.0,10,Choose_SS,0.26000000000000006,6.740707788967951,5.0
0.0,10,Choose_LL,0.25000000000000006,6.740707788967951,5.0
0.0,10,Choose_LL,0.22000000000000006,6.740707788967951,5.0
0.0,10,Choose_SS,0.20000000000000004,6.740707788967951,5.0
0.0,10,Choose_LL,0.21000000000000005,6.740707788967951,5.0
0.0,10,Choose_LL,0.21000000000000005,6.740707788967951,5.0
0.0,10,Choose_LL,0.2900000000000001,6.740707788967951,5.0
0.0,10,Choose_LL,0.18000000000000002,6.740707788967951,5.0
0.0,10,Choose_SS,0.21000000000000005,6.740707788967951,5.0
0.0,10,Choose_LL,0.20000000000000004,6.740707788967951,5.0
0.0,10,Choose_LL,0.16,6.740707788967951,5.0
0.0,10,Choose_LL,0.21000000000000005,6.740707788967951,5.0
0.0,10,Choose_LL,0.13999999999999999,6.740707788967951,5.0
0.0,10,Choose_LL,0.22000000000000006,6.740707788967951,5.0
0.0,10,Choose_LL,0.18000000000000002,6.740707788967951,5.0
0.0,20,Choose_LL,0.2800000000000001,5.083761396675096,5.0
0.0,20,Choose_SS,0.3200000000000001,5.083761396675096,5.0
0.0,20,Choose_LL,0.26000000000000006,5.083761396675096,5.0
0.0,20,Choose_LL,0.2800000000000001,5.083761396675096,5.0
0.0,20,Choose_SS,0.21000000000000005,5.083761396675096,5.0
0.0,20,Choose_SS,0.25000000000000006,5.083761396675096,5.0
0.0,20,Choose_SS,0.22000000000000006,5.083761396675096,5.0
0.0,20,Choose_SS,0.3100000000000001,5.083761396675096,5.0
0.0,20,Choose_SS,0.2900000000000001,5.083761396675096,5.0
0.0,20,Choose_LL,0.24000000000000007,5.083761396675096,5.0
0.0,20,Choose_SS,0.19000000000000003,5.083761396675096,5.0
0.0,20,Choose_SS,0.17,5.083761396675096,5.0
0.0,20,Choose_LL,0.24000000000000007,5.083761396675096,5.0
0.0,20,Choose_LL,0.2800000000000001,5.083761396675096,5.0
0.0,20,Choose_LL,0.13999999999999999,5.083761396675096,5.0
0.0,20,Choose_LL,0.24000000000000007,5.083761396675096,5.0
0.0,20,Choose_SS,0.3300000000000001,5.083761396675096,5.0
0.0,20,Choose_LL,0.23000000000000007,5.083761396675096,5.0
0.0,20,Choose_LL,0.24000000000000007,5.083761396675096,5.0
0.0,20,Choose_LL,0.23000000000000007,5.083761396675096,5.0
0.0,30,Choose_SS,0.22000000000000006,4.080681259808375,5.0
0.0,30,Choose_LL,0.3300000000000001,4.080681259808375,5.0
0.0,30,Choose_SS,0.26000000000000006,4.080681259808375,5.0
0.0,30,Choose_SS,0.21000000000000005,4.080681259808375,5.0
0.0,30,Choose_SS,0.3000000000000001,4.080681259808375,5.0
0.0,30,Choose_LL,0.24000000000000007,4.080681259808375,5.0
0.0,30,Choose_SS,0.36000000000000015,4.080681259808375,5.0
0.0,30,Choose_LL,0.22000000000000006,4.080681259808375,5.0
0.0,30,Choose_SS,0.20000000000000004,4.080681259808375,5.0
0.0,30,Choose_SS,0.3300000000000001,4.080681259808375,5.0
0.0,30,Choose_SS,0.23000000000000007,4.080681259808375,5.0
0.0,30,Choose_SS,0.22000000000000006,4.080681259808375,5.0
0.0,30,Choose_SS,0.2700000000000001,4.080681259808375,5.0
0.0,30,Choose_SS,0.2700000000000001,4.080681259808375,5.0
0.0,30,Choose_SS,0.18000000000000002,4.080681259808375,5.0
0.0,30,Choose_LL,0.22000000000000006,4.080681259808375,5.0
0.0,30,Choose_LL,0.3100000000000001,4.080681259808375,5.0
0.0,30,Choose_LL,0.3100000000000001,4.080681259808375,5.0
0.0,30,Choose_SS,0.2900000000000001,4.080681259808375,5.0
0.0,30,Choose_LL,0.22000000000000006,4.080681259808375,5.0
0.0,50,Choose_SS,0.34000000000000014,2.9260139709771886,5.0
0.0,50,Choose_SS,0.3100000000000001,2.9260139709771886,5.0
0.0,50,Choose_SS,0.2800000000000001,2.9260139709771886,5.0
0.0,50,Choose_SS,0.3000000000000001,2.9260139709771886,5.0
0.0,50,Choose_SS,0.26000000000000006,2.9260139709771886,5.0
0.0,50,Choose_SS,0.19000000000000003,2.9260139709771886,5.0
0.0,50,Choose_SS,0.26000000000000006,2.9260139709771886,5.0
0.0,50,Choose_SS,0.34000000000000014,2.9260139709771886,5.0
0.0,50,Choose_SS,0.23000000000000007,2.9260139709771886,5.0
0.0,50,Choose_LL,0.34000000000000014,2.9260139709771886,5.0
0.0,50,Choose_SS,0.2800000000000001,2.9260139709771886,5.0
0.0,50,Choose_SS,0.22000000000000006,2.9260139709771886,5.0
0.0,50,Choose_SS,0.21000000000000005,2.9260139709771886,5.0
0.0,50,Choose_SS,0.2900000000000001,2.9260139709771886,5.0
0.0,50,Choose_SS,0.3900000000000002,2.9260139709771886,5.0
0.0,50,Choose_SS,0.23000000000000007,2.9260139709771886,5.0
0.0,50,Choose_LL,0.26000000000000006,2.9260139709771886,5.0
0.0,50,Choose_LL,0.2800000000000001,2.9260139709771886,5.0
0.0,50,Choose_SS,0.26000000000000006,2.9260139709771886,5.0
0.0,50,Choose_SS,0.3100000000000001,2.9260139709771886,5.0
1.0,1,Choose_LL,0.22000000000000006,9.540598889490926,5.0
1.0,1,Choose_LL,0.18000000000000002,9.540598889490926,5.0
1.0,1,Choose_LL,0.19000000000000003,9.540598889490926,5.0
1.0,1,Choose_LL,0.20000000000000004,9.540598889490926,5.0
1.0,1,Choose_LL,0.17,9.540598889490926,5.0
1.0,1,Choose_LL,0.13999999999999999,9.540598889490926,5.0
1.0,1,Choose_LL,0.18000000000000002,9.540598889490926,5.0
1.0,1,Choose_LL,0.13999999999999999,9.540598889490926,5.0
1.0,1,Choose_LL,0.22000000000000006,9.540598889490926,5.0
1.0,1,Choose_LL,0.18000000000000002,9.540598889490926,5.0
1.0,1,Choose_LL,0.19000000000000003,9.540598889490926,5.0
1.0,1,Choose_LL,0.20000000000000004,9.540598889490926,5.0
1.0,1,Choose_LL,0.11999999999999998,9.540598889490926,5.0
1.0,1,Choose_LL,0.17,9.540598889490926,5.0
1.0,1,Choose_LL,0.19000000000000003,9.540598889490926,5.0
1.0,1,Choose_LL,0.21000000000000005,9.540598889490926,5.0
1.0,1,Choose_LL,0.20000000000000004,9.540598889490926,5.0
1.0,1,Choose_LL,0.18000000000000002,9.540598889490926,5.0
1.0,1,Choose_LL,0.18000000000000002,9.540598889490926,5.0
1.0,1,Choose_LL,0.19000000000000003,9.540598889490926,5.0
1.0,3,Choose_LL,0.23000000000000007,8.737770587258877,5.0
1.0,3,Choose_LL,0.15,8.737770587258877,5.0
1.0,3,Choose_LL,0.20000000000000004,8.737770587258877,5.0
1.0,3,Choose_LL,0.18000000000000002,8.737770587258877,5.0
1.0,3,Choose_LL,0.20000000000000004,8.737770587258877,5.0
1.0,3,Choose_LL,0.18000000000000002,8.737770587258877,5.0
1.0,3,Choose_LL,0.20000000000000004,8.737770587258877,5.0
1.0,3,Choose_LL,0.16,8.737770587258877,5.0
1.0,3,Choose_LL,0.19000000000000003,8.737770587258877,5.0
1.0,3,Choose_LL,0.20000000000000004,8.737770587258877,5.0
1.0,3,Choose_LL,0.18000000000000002,8.737770587258877,5.0
1.0,3,Choose_LL,0.22000000000000006,8.737770587258877,5.0
1.0,3,Choose_LL,0.21000000000000005,8.737770587258877,5.0
1.0,3,Choose_LL,0.18000000000000002,8.737770587258877,5.0
1.0,3,Choose_LL,0.21000000000000005,8.737770587258877,5.0
1.0,3,Choose_LL,0.26000000000000006,8.737770587258877,5.0
1.0,3,Choose_LL,0.13999999999999999,8.737770587258877,5.0
1.0,3,Choose_LL,0.16,8.737770587258877,5.0
1.0,3,Choose_LL,0.20000000000000004,8.737770587258877,5.0
1.0,3,Choose_LL,0.20000000000000004,8.737770587258877,5.0
1.0,5,Choose_LL,0.17,8.059568923938263,5.0
1.0,5,Choose_LL,0.23000000000000007,8.059568923938263,5.0
1.0,5,Choose_LL,0.19000000000000003,8.059568923938263,5.0
1.0,5,Choose_LL,0.20000000000000004,8.059568923938263,5.0
1.0,5,Choose_LL,0.2800000000000001,8.059568923938263,5.0
1.0,5,Choose_LL,0.17,8.059568923938263,5.0
1.0,5,Choose_LL,0.17,8.059568923938263,5.0
1.0,5,Choose_LL,0.22000000000000006,8.059568923938263,5.0
1.0,5,Choose_LL,0.23000000000000007,8.059568923938263,5.0
1.0,5,Choose_LL,0.20000000000000004,8.059568923938263,5.0
1.0,5,Choose_LL,0.26000000000000006,8.059568923938263,5.0
1.0,5,Choose_LL,0.20000000000000004,8.059568923938263,5.0
1.0,5,Choose_LL,0.23000000000000007,8.059568923938263,5.0
1.0,5,Choose_LL,0.26000000000000006,8.059568923938263,5.0
1.0,5,Choose_LL,0.23000000000000007,8.059568923938263,5.0
1.0,5,Choose_LL,0.24000000000000007,8.059568923938263,5.0
1.0,5,Choose_LL,0.23000000000000007,8.059568923938263,5.0
1.0,5,Choose_LL,0.2700000000000001,8.059568923938263,5.0
1.0,5,Choose_LL,0.22000000000000006,8.059568923938263,5.0
1.0,5,Choose_LL,0.26000000000000006,8.059568923938263,5.0
1.0,10,Choose_LL,0.3000000000000001,6.749814033176865,5.0
1.0,10,Choose_LL,0.2800000000000001,6.749814033176865,5.0
1.0,10,Choose_LL,0.24000000000000007,6.749814033176865,5.0
1.0,10,Choose_LL,0.24000000000000007,6.749814033176865,5.0
1.0,10,Choose_LL,0.22000000000000006,6.749814033176865,5.0
1.0,10,Choose_LL,0.2800000000000001,6.749814033176865,5.0
1.0,10,Choose_LL,0.26000000000000006,6.749814033176865,5.0
1.0,10,Choose_LL,0.2900000000000001,6.749814033176865,5.0
1.0,10,Choose_LL,0.25000000000000006,6.749814033176865,5.0
1.0,10,Choose_LL,0.19000000000000003,6.749814033176865,5.0
1.0,10,Choose_LL,0.2800000000000001,6.749814033176865,5.0
1.0,10,Choose_LL,0.25000000000000006,6.749814033176865,5.0
1.0,10,Choose_LL,0.2700000000000001,6.749814033176865,5.0
1.0,10,Choose_SS,0.22000000000000006,6.749814033176865,5.0
1.0,10,Choose_LL,0.21000000000000005,6.749814033176865,5.0
1.0,10,Choose_LL,0.25000000000000006,6.749814033176865,5.0
1.0,10,Choose_LL,0.24000000000000007,6.749814033176865,5.0
1.0,10,Choose_LL,0.3100000000000001,6.749814033176865,5.0
1.0,10,Choose_LL,0.2800000000000001,6.749814033176865,5.0
1.0,10,Choose_LL,0.3200000000000001,6.749814033176865,5.0
1.0,20,Choose_SS,0.26000000000000006,5.0941277730573615,5.0
1.0,20,Choose_SS,0.4100000000000002,5.0941277730573615,5.0
1.0,20,Choose_SS,0.3300000000000001,5.0941277730573615,5.0
1.0,20,Choose_SS,0.3200000000000001,5.0941277730573615,5.0
1.0,20,Choose_SS,0.3000000000000001,5.0941277730573615,5.0
1.0,20,Choose_LL,0.3300000000000001,5.0941277730573615,5.0
1.0,20,Choose_LL,0.3200000000000001,5.0941277730573615,5.0
1.0,20,Choose_LL,0.3300000000000001,5.0941277730573615,5.0
1.0,20,Choose_SS,0.3100000000000001,5.0941277730573615,5.0
1.0,20,Choose_LL,0.3200000000000001,5.0941277730573615,5.0
1.0,20,Choose_LL,0.36000000000000015,5.0941277730573615,5.0
1.0,20,Choose_SS,0.37000000000000016,5.0941277730573615,5.0
1.0,20,Choose_SS,0.2700000000000001,5.0941277730573615,5.0
1.0,20,Choose_LL,0.34000000000000014,5.0941277730573615,5.0
1.0,20,Choose_SS,0.23000000000000007,5.0941277730573615,5.0
1.0,20,Choose_LL,0.36000000000000015,5.0941277730573615,5.0
1.0,20,Choose_SS,0.3100000000000001,5.0941277730573615,5.0
1.0,20,Choose_LL,0.3000000000000001,5.0941277730573615,5.0
1.0,20,Choose_LL,0.34000000000000014,5.0941277730573615,5.0
1.0,20,Choose_SS,0.2900000000000001,5.0941277730573615,5.0
1.0,30,Choose_SS,0.3000000000000001,4.090704173409067,5.0
1.0,30,Choose_LL,0.2800000000000001,4.090704173409067,5.0
1.0,30,Choose_SS,0.26000000000000006,4.090704173409067,5.0
1.0,30,Choose_SS,0.3900000000000002,4.090704173409067,5.0
1.0,30,Choose_SS,0.4300000000000002,4.090704173409067,5.0
1.0,30,Choose_SS,0.4300000000000002,4.090704173409067,5.0
1.0,30,Choose_SS,0.4100000000000002,4.090704173409067,5.0
1.0,30,Choose_SS,0.34000000000000014,4.090704173409067,5.0
1.0,30,Choose_SS,0.34000000000000014,4.090704173409067,5.0
1.0,30,Choose_SS,0.26000000000000006,4.090704173409067,5.0
1.0,30,Choose_SS,0.4000000000000002,4.090704173409067,5.0
1.0,30,Choose_LL,0.38000000000000017,4.090704173409067,5.0
1.0,30,Choose_SS,0.3300000000000001,4.090704173409067,5.0
1.0,30,Choose_SS,0.3200000000000001,4.090704173409067,5.0
1.0,30,Choose_SS,0.4400000000000002,4.090704173409067,5.0
1.0,30,Choose_SS,0.3200000000000001,4.090704173409067,5.0
1.0,30,Choose_SS,0.2800000000000001,4.090704173409067,5.0
1.0,30,Choose_LL,0.3900000000000002,4.090704173409067,5.0
1.0,30,Choose_SS,0.36000000000000015,4.090704173409067,5.0
1.0,30,Choose_SS,0.4000000000000002,4.090704173409067,5.0
1.0,50,Choose_SS,0.38000000000000017,2.934606842335746,5.0
1.0,50,Choose_SS,0.2900000000000001,2.934606842335746,5.0
1.0,50,Choose_SS,0.2900000000000001,2.934606842335746,5.0
1.0,50,Choose_SS,0.5100000000000002,2.934606842335746,5.0
1.0,50,Choose_SS,0.36000000000000015,2.934606842335746,5.0
1.0,50,Choose_SS,0.2800000000000001,2.934606842335746,5.0
1.0,50,Choose_SS,0.4200000000000002,2.934606842335746,5.0
1.0,50,Choose_SS,0.4400000000000002,2.934606842335746,5.0
1.0,50,Choose_SS,0.3100000000000001,2.934606842335746,5.0
1.0,50,Choose_SS,0.38000000000000017,2.934606842335746,5.0
1.0,50,Choose_LL,0.4000000000000002,2.934606842335746,5.0
1.0,50,Choose_SS,0.3000000000000001,2.934606842335746,5.0
1.0,50,Choose_SS,0.46000000000000024,2.934606842335746,5.0
1.0,50,Choose_SS,0.2900000000000001,2.934606842335746,5.0
1.0,50,Choose_SS,0.2900000000000001,2.934606842335746,5.0
1.0,50,Choose_SS,0.25000000000000006,2.934606842335746,5.0
1.0,50,Choose_SS,0.37000000000000016,2.934606842335746,5.0
1.0,50,Choose_SS,0.3000000000000001,2.934606842335746,5.0
1.0,50,Choose_SS,0.3100000000000001,2.934606842335746,5.0
1.0,50,Choose_SS,0.3900000000000002,2.934606842335746,5.0
2.0,1,Choose_LL,0.16,9.525313761140486,5.0
2.0,1,Choose_LL,0.15,9.525313761140486,5.0
2.0,1,Choose_LL,0.13999999999999999,9.525313761140486,5.0
2.0,1,Choose_LL,0.11999999999999998,9.525313761140486,5.0
2.0,1,Choose_LL,0.15,9.525313761140486,5.0
2.0,1,Choose_LL,0.16,9.525313761140486,5.0
2.0,1,Choose_LL,0.10999999999999999,9.525313761140486,5.0
2.0,1,Choose_LL,0.18000000000000002,9.525313761140486,5.0
2.0,1,Choose_LL,0.13999999999999999,9.525313761140486,5.0
2.0,1,Choose_LL,0.16,9.525313761140486,5.0
2.0,1,Choose_LL,0.17,9.525313761140486,5.0
2.0,1,Choose_LL,0.15,9.525313761140486,5.0
2.0,1,Choose_LL,0.15,9.525313761140486,5.0
2.0,1,Choose_LL,0.11999999999999998,9.525313761140486,5.0
2.0,1,Choose_LL,0.15,9.525313761140486,5.0
2.0,1,Choose_LL,0.19000000000000003,9.525313761140486,5.0
2.0,1,Choose_LL,0.19000000000000003,9.525313761140486,5.0
2.0,1,Choose_LL,0.17,9.525313761140486,5.0
2.0,1,Choose_LL,0.13999999999999999,9.525313761140486,5.0
2.0,1,Choose_LL,0.12999999999999998,9.525313761140486,5.0
2.0,3,Choose_LL,0.19000000000000003,8.69941522267475,5.0
2.0,3,Choose_LL,0.16,8.69941522267475,5.0
2.0,3,Choose_SS,0.16,8.69941522267475,5.0
2.0,3,Choose_LL,0.16,8.69941522267475,5.0
2.0,3,Choose_LL,0.18000000000000002,8.69941522267475,5.0
2.0,3,Choose_LL,0.13999999999999999,8.69941522267475,5.0
2.0,3,Choose_LL,0.13999999999999999,8.69941522267475,5.0
2.0,3,Choose_LL,0.18000000000000002,8.69941522267475,5.0
2.0,3,Choose_LL,0.17,8.69941522267475,5.0
2.0,3,Choose_LL,0.21000000000000005,8.69941522267475,5.0
2.0,3,Choose_LL,0.16,8.69941522267475,5.0
2.0,3,Choose_LL,0.16,8.69941522267475,5.0
2.0,3,Choose_LL,0.18000000000000002,8.69941522267475,5.0
2.0,3,Choose_LL,0.11999999999999998,8.69941522267475,5.0
2.0,3,Choose_LL,0.15,8.69941522267475,5.0
2.0,3,Choose_LL,0.12999999999999998,8.69941522267475,5.0
2.0,3,Choose_LL,0.13999999999999999,8.69941522267475,5.0
2.0,3,Choose_LL,0.11999999999999998,8.69941522267475,5.0
2.0,3,Choose_LL,0.18000000000000002,8.69941522267475,5.0
2.0,3,Choose_LL,0.11999999999999998,8.69941522267475,5.0
2.0,5,Choose_LL,0.20000000000000004,8.005309632918179,5.0
2.0,5,Choose_LL,0.13999999999999999,8.005309632918179,5.0
2.0,5,Choose_LL,0.19000000000000003,8.005309632918179,5.0
2.0,5,Choose_LL,0.17,8.005309632918179,5.0
2.0,5,Choose_LL,0.19000000000000003,8.005309632918179,5.0
2.0,5,Choose_LL,0.19000000000000003,8.005309632918179,5.0
2.0,5,Choose_LL,0.15,8.005309632918179,5.0
2.0,5,Choose_LL,0.13999999999999999,8.005309632918179,5.0
2.0,5,Choose_LL,0.16,8.005309632918179,5.0
2.0,5,Choose_LL,0.13999999999999999,8.005309632918179,5.0
2.0,5,Choose_LL,0.12999999999999998,8.005309632918179,5.0
2.0,5,Choose_LL,0.19000000000000003,8.005309632918179,5.0
2.0,5,Choose_LL,0.13999999999999999,8.005309632918179,5.0
2.0,5,Choose_LL,0.23000000000000007,8.005309632918179,5.0
2.0,5,Choose_LL,0.12999999999999998,8.005309632918179,5.0
2.0,5,Choose_LL,0.18000000000000002,8.005309632918179,5.0
2.0,5,Choose_LL,0.19000000000000003,8.005309632918179,5.0
2.0,5,Choose_LL,0.16,8.005309632918179,5.0
2.0,5,Choose_LL,0.13999999999999999,8.005309632918179,5.0
2.0,5,Choose_LL,0.18000000000000002,8.005309632918179,5.0
2.0,10,Choose_LL,0.19000000000000003,6.674044421261525,5.0
2.0,10,Choose_LL,0.19000000000000003,6.674044421261525,5.0
2.0,10,Choose_SS,0.18000000000000002,6.674044421261525,5.0
2.0,10,Choose_LL,0.24000000000000007,6.674044421261525,5.0
2.0,10,Choose_LL,0.15,6.674044421261525,5.0
2.0,10,Choose_LL,0.17,6.674044421261525,5.0
2.0,10,Choose_LL,0.20000000000000004,6.674044421261525,5.0
2.0,10,Choose_LL,0.18000000000000002,6.674044421261525,5.0
2.0,10,Choose_LL,0.21000000000000005,6.674044421261525,5.0
2.0,10,Choose_LL,0.23000000000000007,6.674044421261525,5.0
2.0,10,Choose_LL,0.19000000000000003,6.674044421261525,5.0
2.0,10,Choose_LL,0.22000000000000006,6.674044421261525,5.0
2.0,10,Choose_LL,0.21000000000000005,6.674044421261525,5.0
2.0,10,Choose_LL,0.18000000000000002,6.674044421261525,5.0
2.0,10,Choose_SS,0.19000000000000003,6.674044421261525,5.0
2.0,10,Choose_LL,0.21000000000000005,6.674044421261525,5.0
2.0,10,Choose_LL,0.12999999999999998,6.674044421261525,5.0
2.0,10,Choose_LL,0.21000000000000005,6.674044421261525,5.0
2.0,10,Choose_LL,0.19000000000000003,6.674044421261525,5.0
2.0,10,Choose_SS,0.19000000000000003,6.674044421261525,5.0
2.0,20,Choose_LL,0.3200000000000001,5.008304569099678,5.0
2.0,20,Choose_LL,0.3100000000000001,5.008304569099678,5.0
2.0,20,Choose_SS,0.3000000000000001,5.008304569099678,5.0
2.0,20,Choose_LL,0.23000000000000007,5.008304569099678,5.0
2.0,20,Choose_LL,0.34000000000000014,5.008304569099678,5.0
2.0,20,Choose_SS,0.25000000000000006,5.008304569099678,5.0
2.0,20,Choose_SS,0.2900000000000001,5.008304569099678,5.0
2.0,20,Choose_LL,0.2700000000000001,5.008304569099678,5.0
2.0,20,Choose_LL,0.24000000000000007,5.008304569099678,5.0
2.0,20,Choose_LL,0.3200000000000001,5.008304569099678,5.0
2.0,20,Choose_SS,0.23000000000000007,5.008304569099678,5.0
2.0,20,Choose_LL,0.2900000000000001,5.008304569099678,5.0
2.0,20,Choose_SS,0.3000000000000001,5.008304569099678,5.0
2.0,20,Choose_LL,0.3000000000000001,5.008304569099678,5.0
2.0,20,Choose_LL,0.3200000000000001,5.008304569099678,5.0
2.0,20,Choose_LL,0.20000000000000004,5.008304569099678,5.0
2.0,20,Choose_LL,0.24000000000000007,5.008304569099678,5.0
2.0,20,Choose_SS,0.22000000000000006,5.008304569099678,5.0
2.0,20,Choose_LL,0.21000000000000005,5.008304569099678,5.0
2.0,20,Choose_LL,0.21000000000000005,5.008304569099678,5.0
2.0,30,Choose_SS,0.2800000000000001,4.007975035505028,5.0
2.0,30,Choose_SS,0.22000000000000006,4.007975035505028,5.0
2.0,30,Choose_LL,0.3000000000000001,4.007975035505028,5.0
2.0,30,Choose_SS,0.2900000000000001,4.007975035505028,5.0
2.0,30,Choose_SS,0.26000000000000006,4.007975035505028,5.0
2.0,30,Choose_LL,0.2800000000000001,4.007975035505028,5.0
2.0,30,Choose_SS,0.3100000000000001,4.007975035505028,5.0
2.0,30,Choose_SS,0.25000000000000006,4.007975035505028,5.0
2.0,30,Choose_SS,0.2700000000000001,4.007975035505028,5.0
2.0,30,Choose_LL,0.26000000000000006,4.007975035505028,5.0
2.0,30,Choose_SS,0.3000000000000001,4.007975035505028,5.0
2.0,30,Choose_LL,0.23000000000000007,4.007975035505028,5.0
2.0,30,Choose_SS,0.2700000000000001,4.007975035505028,5.0
2.0,30,Choose_LL,0.20000000000000004,4.007975035505028,5.0
2.0,30,Choose_SS,0.34000000000000014,4.007975035505028,5.0
2.0,30,Choose_SS,0.3000000000000001,4.007975035505028,5.0
2.0,30,Choose_SS,0.20000000000000004,4.007975035505028,5.0
2.0,30,Choose_SS,0.22000000000000006,4.007975035505028,5.0
2.0,30,Choose_LL,0.35000000000000014,4.007975035505028,5.0
2.0,30,Choose_LL,0.2700000000000001,4.007975035505028,5.0
2.0,50,Choose_SS,0.26000000000000006,2.863926926261722,5.0
2.0,50,Choose_SS,0.25000000000000006,2.863926926261722,5.0
2.0,50,Choose_SS,0.26000000000000006,2.863926926261722,5.0
2.0,50,Choose_SS,0.24000000000000007,2.863926926261722,5.0
2.0,50,Choose_SS,0.45000000000000023,2.863926926261722,5.0
2.0,50,Choose_SS,0.26000000000000006,2.863926926261722,5.0
2.0,50,Choose_SS,0.3300000000000001,2.863926926261722,5.0
2.0,50,Choose_SS,0.4100000000000002,2.863926926261722,5.0
2.0,50,Choose_SS,0.2900000000000001,2.863926926261722,5.0
2.0,50,Choose_SS,0.23000000000000007,2.863926926261722,5.0
2.0,50,Choose_SS,0.20000000000000004,2.863926926261722,5.0
2.0,50,Choose_LL,0.2800000000000001,2.863926926261722,5.0
2.0,50,Choose_SS,0.35000000000000014,2.863926926261722,5.0
2.0,50,Choose_SS,0.2800000000000001,2.863926926261722,5.0
2.0,50,Choose_SS,0.2800000000000001,2.863926926261722,5.0
2.0,50,Choose_SS,0.3100000000000001,2.863926926261722,5.0
